id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id,presencia,datetime
627470983,SMM09261_20231013_071500.wav,P02_SMM09261,2023,10,13,9,15,Aphrastura spinicauda,Common Song,29.52533333,30.06933333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/3e1fa1b5-3d5f-43c6-b683-178df7c3ecd7.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=Xuv57lIkBMnjeXIk8rEePMil%2B18%3D,0.338861849,49108,1,2023-10-13 09:15:00
627470984,SMM09261_20231013_072000.wav,P02_SMM09261,2023,10,13,9,20,Aphrastura spinicauda,Common Song,16.62933333,17.17333333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/f2b9ed8a-2124-41ff-9633-180d43850c2b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=pe2MPLZhLbg5%2BEe9h%2Fm6GXN4VmI%3D,0.334163806,49108,1,2023-10-13 09:20:00
627470985,SMM09261_20231013_105000.wav,P02_SMM09261,2023,10,13,12,50,Aphrastura spinicauda,Common Song,51.62666667,52.17066667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/eb08a5d8-cc73-4a95-b1c7-1a75733dfdd6.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=ur5mnmpWQNK5mpC38FLwgo3FxS4%3D,0.341531207,49108,1,2023-10-13 12:50:00
627470986,SMM09261_20231013_104000.wav,P02_SMM09261,2023,10,13,12,40,Aphrastura spinicauda,Common Song,35.11466667,35.65866667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/8ffdcc57-404d-4962-938e-df535985ee4f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=7%2Fre6tVUs1NIJODzINPS6eGTW5I%3D,0.467270324,49108,1,2023-10-13 12:40:00
627470987,SMM09261_20231013_103500.wav,P02_SMM09261,2023,10,13,12,35,Aphrastura spinicauda,Common Song,4.469333333,5.013333333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/aaa259d8-d928-43b9-a099-f9623dc7cdf5.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=m8nrpQVSE5LBadV36OShDo3P%2BXw%3D,0.321365019,49108,1,2023-10-13 12:35:00
627470988,SMM09261_20231013_100500.wav,P02_SMM09261,2023,10,13,12,5,Aphrastura spinicauda,Common Song,12.23466667,12.77866667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/4e226bd6-3834-4b20-8e43-22a993b2ba21.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=q%2FNQ%2BeidlL9cT9zAJiLyyWJO8QU%3D,0.381278492,49108,1,2023-10-13 12:05:00
627470989,SMM09261_20231013_091500.wav,P02_SMM09261,2023,10,13,11,15,Aphrastura spinicauda,Common Song,47.392,47.936,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/b3ec79c5-4820-4a0f-854e-17c3349a36c1.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=%2FwRZFUGjlBKWr54fK0ktFoLyV3o%3D,0.406530994,49108,1,2023-10-13 11:15:00
627470990,SMM09261_20231013_090000.wav,P02_SMM09261,2023,10,13,11,0,Aphrastura spinicauda,Common Song,26.848,27.392,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/156b8f62-e3a9-493b-a80c-4bec8bf70e05.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=6H%2FalmJXMU%2BpaoB%2F%2FgxHQhrug4c%3D,0.314208108,49108,1,2023-10-13 11:00:00
627470991,SMM09261_20231013_081500.wav,P02_SMM09261,2023,10,13,10,15,Aphrastura spinicauda,Common Song,12.08533333,12.62933333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/67dd05ad-6f51-4c7d-b5f2-ca6b94f5da60.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=JN6oga5KAp5g1He64WXb0iabxO8%3D,0.397095537,49108,1,2023-10-13 10:15:00
627470993,SMM09261_20231013_074500.wav,P02_SMM09261,2023,10,13,9,45,Aphrastura spinicauda,Common Song,29.536,30.08,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/13/4luwi7o4g5qb/b907abb5-e061-4588-8344-27061c76c84c.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=3lymuo8hnDaAv26zchA2lh3MPUA%3D,0.362359217,49108,1,2023-10-13 09:45:00
627470994,SMM09261_20231012_201500.wav,P02_SMM09261,2023,10,12,22,15,Aphrastura spinicauda,Common Song,16.512,17.056,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/9a08e139-9412-4ab6-82ab-6b58c9e21d1d.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=ZVnSG0yvmdnz8N3LGBrLNgQMP6A%3D,0.312743333,49108,1,2023-10-12 22:15:00
627470995,SMM09261_20231012_193000.wav,P02_SMM09261,2023,10,12,21,30,Aphrastura spinicauda,Common Song,3.914666667,4.458666667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/e66048c1-64ec-4387-9bfe-e2939bb9e9a5.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=JRw56%2F8HJjgLr63ptUsAE6ETvZA%3D,0.405042158,49108,1,2023-10-12 21:30:00
627470996,SMM09261_20231012_140500.wav,P02_SMM09261,2023,10,12,16,5,Aphrastura spinicauda,Common Song,59.41333333,59.95733333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/a7eca62d-3c8f-4995-8c17-f06882f48f27.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=2tYvBZSnmO%2Fmpd556TN3YNtF%2BwU%3D,0.324205354,49108,1,2023-10-12 16:05:00
627470997,SMM09261_20231012_114000.wav,P02_SMM09261,2023,10,12,13,40,Aphrastura spinicauda,Common Song,46.69866667,47.24266667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/7d7f06d7-e249-4f96-9a57-113445437185.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=%2F5DmzsYalJIhqKjdBKvOU1alN%2Fk%3D,0.368181785,49108,1,2023-10-12 13:40:00
627470998,SMM09261_20231012_132500.wav,P02_SMM09261,2023,10,12,15,25,Aphrastura spinicauda,Common Song,50.752,51.296,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/1c8cd78c-2d2d-4671-bacf-5c34965937be.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=vuluTo2g0sgq%2BduVpOoURL0%2FX1g%3D,0.330122332,49108,1,2023-10-12 15:25:00
627470999,SMM09261_20231012_150500.wav,P02_SMM09261,2023,10,12,17,5,Aphrastura spinicauda,Common Song,28.21333333,28.75733333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/7979819b-6483-4ee7-9346-fb667bf7017c.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=BIDuFzq51JAtHkhn21JAcyMb7tM%3D,0.374970562,49108,1,2023-10-12 17:05:00
627471000,SMM09261_20231012_131500.wav,P02_SMM09261,2023,10,12,15,15,Aphrastura spinicauda,Common Song,41.10933333,41.65333333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/ea5ab924-d301-4ff8-a63b-6b0973af9a95.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=KrwDNn%2BZ4dEibPIR0A7lb3Yz3X4%3D,0.306812907,49108,1,2023-10-12 15:15:00
627471001,SMM09261_20231012_115000.wav,P02_SMM09261,2023,10,12,13,50,Aphrastura spinicauda,Common Song,18.048,18.592,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/7573672d-50f8-4557-9a20-ea804690aea3.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=k6nJ9%2FOOZHEiqUiklCV%2BJNzS%2FIQ%3D,0.371819453,49108,1,2023-10-12 13:50:00
627471002,SMM09261_20231012_145000.wav,P02_SMM09261,2023,10,12,16,50,Aphrastura spinicauda,Common Song,42.32533333,42.86933333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/b8b3dcc1-a1f4-4a1a-96ab-0474de57f807.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=gO%2BYMuz0YcYnWnD3RJ9yRrLjY%2FQ%3D,0.303078662,49108,1,2023-10-12 16:50:00
627471003,SMM09261_20231012_101000.wav,P02_SMM09261,2023,10,12,12,10,Aphrastura spinicauda,Common Song,57.088,57.632,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/07335c7e-9347-4a31-91f4-90dfb96d3383.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=o4JaBuc%2BJzsQ0mt2qo7lxpr%2FGPM%3D,0.45887061,49108,1,2023-10-12 12:10:00
627471004,SMM09261_20231012_110000.wav,P02_SMM09261,2023,10,12,13,0,Aphrastura spinicauda,Common Song,29.86666667,30.41066667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/2d6ecb19-d603-4c64-9f23-067f892db223.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=KGMCl64xbCuGJdRTcXT7R9eW9PM%3D,0.311262702,49108,1,2023-10-12 13:00:00
627471005,SMM09261_20231012_090500.wav,P02_SMM09261,2023,10,12,11,5,Aphrastura spinicauda,Common Song,6.293333333,6.837333333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/ccbe92af-5529-4d4c-84f1-7fc561f2e7f8.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=ZKp7Gy%2BTsER6GAciDdrFJmz%2FqO4%3D,0.377758735,49108,1,2023-10-12 11:05:00
627471006,SMM09261_20231012_100500.wav,P02_SMM09261,2023,10,12,12,5,Aphrastura spinicauda,Common Song,2.816,3.36,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/a6b6ce05-89ae-4e7a-a77f-03b35e6e2ee1.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=edi22v%2BfSoINtVaxESY42nxO7KE%3D,0.331129593,49108,1,2023-10-12 12:05:00
627471008,SMM09261_20231012_112000.wav,P02_SMM09261,2023,10,12,13,20,Aphrastura spinicauda,Common Song,58.03733333,58.58133333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/7137726a-ff08-4d38-9e7c-1b6c5923fec8.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=jFddayHy2xy%2BryWE0QwqnH8YPdw%3D,0.355235271,49108,1,2023-10-12 13:20:00
627471009,SMM09261_20231012_094500.wav,P02_SMM09261,2023,10,12,11,45,Aphrastura spinicauda,Common Song,3.253333333,3.797333333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/7dada926-2b50-4999-ab8e-901a91bb73c6.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=QQz%2BRrBC8PZKDS77TN2H%2Fh57Hs0%3D,0.405719591,49108,1,2023-10-12 11:45:00
627471010,SMM09261_20231012_102000.wav,P02_SMM09261,2023,10,12,12,20,Aphrastura spinicauda,Common Song,45.44,45.984,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/cc32ff5d-89c6-4a08-a7c9-4d23244d93c4.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=1NKH%2F0JhQNuE2tOb%2FQ9xNYzajB4%3D,0.367481318,49108,1,2023-10-12 12:20:00
627471011,SMM09261_20231012_103000.wav,P02_SMM09261,2023,10,12,12,30,Aphrastura spinicauda,Common Song,15.44533333,15.98933333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/fa4eb8da-8bab-46d5-87c1-4b0b0c974523.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=NEFUL9bakz3W%2FzVcyAzHw4Qulp0%3D,0.338787321,49108,1,2023-10-12 12:30:00
627471012,SMM09261_20231012_132000.wav,P02_SMM09261,2023,10,12,15,20,Aphrastura spinicauda,Common Song,24.992,25.536,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/0920c488-13bc-48ba-ad55-a130f1b86967.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=6ATa%2FsD%2BhdwUutkXWowYsMNsuHI%3D,0.32399548,49108,1,2023-10-12 15:20:00
627471013,SMM09261_20231012_122500.wav,P02_SMM09261,2023,10,12,14,25,Aphrastura spinicauda,Common Song,38.03733333,38.58133333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/d4c5ae98-f2c3-419b-9425-43728e2ae1fb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=7fJbpU2QEOB6ZmxR3kbSbzPzOoo%3D,0.314831219,49108,1,2023-10-12 14:25:00
627471014,SMM09261_20231012_083500.wav,P02_SMM09261,2023,10,12,10,35,Aphrastura spinicauda,Common Song,18.592,19.136,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/dd21254f-9527-4d10-9a24-1274396bed52.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=P8gt%2BfFr7c8flufd%2FcC7xhhlmmw%3D,0.374505715,49108,1,2023-10-12 10:35:00
627471015,SMM09261_20231012_115500.wav,P02_SMM09261,2023,10,12,13,55,Aphrastura spinicauda,Common Song,8.010666667,8.554666667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/accc3efe-45bc-472c-8450-e82eca247d8c.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=X3y4pWS5NQIcZoaoHhxKwLuBIWk%3D,0.326980893,49108,1,2023-10-12 13:55:00
627471016,SMM09261_20231012_081500.wav,P02_SMM09261,2023,10,12,10,15,Aphrastura spinicauda,Common Song,57.09866667,57.64266667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/c7cfe063-59a9-49d7-bed8-b75595413f08.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=kEmYgTVNXeHI5VHUWhqs%2Bh8drH0%3D,0.399586385,49108,1,2023-10-12 10:15:00
627471017,SMM09261_20231012_123500.wav,P02_SMM09261,2023,10,12,14,35,Aphrastura spinicauda,Common Song,36.93866667,37.48266667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/00a4f43b-3659-4150-80be-07f58c2ebeb5.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=sjlPxpPmChpi1bwIejskCdLbkeA%3D,0.339766365,49108,1,2023-10-12 14:35:00
627471019,SMM09261_20231012_085500.wav,P02_SMM09261,2023,10,12,10,55,Aphrastura spinicauda,Common Song,54.10133333,54.64533333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/df264f1b-20c2-48be-855c-475aeae9f43f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=FMnVYq%2F8S11EVzIaIQuK9JJ8Kc4%3D,0.363226619,49108,1,2023-10-12 10:55:00
627471020,SMM09261_20231012_124500.wav,P02_SMM09261,2023,10,12,14,45,Aphrastura spinicauda,Common Song,37.39733333,37.94133333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/32384785-2ed9-4748-a9e9-2b0ec440db2f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=AalYSIkIcFSC8z8YEz3EBBH8jt4%3D,0.312932732,49108,1,2023-10-12 14:45:00
627471021,SMM09261_20231012_095000.wav,P02_SMM09261,2023,10,12,11,50,Aphrastura spinicauda,Common Song,19.43466667,19.97866667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/6bb3c181-b5e8-429e-86c3-be54b37caec5.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=K9I%2FYL629nkqY9AV5zvTS%2BaGeDM%3D,0.344912904,49108,1,2023-10-12 11:50:00
627471022,SMM09261_20231012_075000.wav,P02_SMM09261,2023,10,12,9,50,Aphrastura spinicauda,Common Song,20.01066667,20.55466667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/71a9f037-daf2-4fe3-bfc2-c75c712ac474.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=AbfaKZIZWqUr5wAYyUd6HYACgUM%3D,0.354089121,49108,1,2023-10-12 09:50:00
627471023,SMM09261_20231012_093000.wav,P02_SMM09261,2023,10,12,11,30,Aphrastura spinicauda,Common Song,39.63733333,40.18133333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/e63273bd-8483-40dd-bf22-d9e6c5d54178.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=wLiaeu%2BDbFNsR3M1wOxFF%2F8s%2FuU%3D,0.407552729,49108,1,2023-10-12 11:30:00
627471024,SMM09261_20231012_080000.wav,P02_SMM09261,2023,10,12,10,0,Aphrastura spinicauda,Common Song,40.84266667,41.38666667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/701df29f-bf03-432d-b8d4-b062b77c1c1e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=FmsUPUQAt2iqhECuVYz9gOUP%2Buk%3D,0.410481389,49108,1,2023-10-12 10:00:00
627471025,SMM09261_20231012_073000.wav,P02_SMM09261,2023,10,12,9,30,Aphrastura spinicauda,Common Song,28.45866667,29.00266667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/3c1d76d5-86b5-40ed-b082-642a78c283da.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=K9n%2BD57%2FpPqwCUqg4HnAvX6U7BE%3D,0.378375835,49108,1,2023-10-12 09:30:00
627471026,SMM09261_20231012_110500.wav,P02_SMM09261,2023,10,12,13,5,Aphrastura spinicauda,Common Song,47.30666667,47.85066667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/ec8f2c8e-c824-4808-94d1-6490f16e52ca.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=vMifIXU4xNUoRlKFSxNpuAxgOw8%3D,0.349017538,49108,1,2023-10-12 13:05:00
627471027,SMM09261_20231012_072500.wav,P02_SMM09261,2023,10,12,9,25,Aphrastura spinicauda,Common Song,32.58666667,33.13066667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/ffe4652f-909c-4f81-8274-9e6f64098ad9.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=rQNiP5j4gWboJA5KwEgsLa7O7mM%3D,0.306248132,49108,1,2023-10-12 09:25:00
627471029,SMM09261_20231012_095500.wav,P02_SMM09261,2023,10,12,11,55,Aphrastura spinicauda,Common Song,4.245333333,4.789333333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/4luwi7o4g5qb/d1082608-3db8-4ff8-afb6-fa2113fcf0f8.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=2J%2BGLJD7ClYlENfMxx2OqTkZAJw%3D,0.30492544,49108,1,2023-10-12 11:55:00
627471094,SMM09557_20230928_182000.wav,P04_SMM09557,2023,9,28,18,20,Aphrastura spinicauda,Common Song,27.232,27.776,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/79c0ae20-d24e-4edf-ab86-1ff8c42e2dd5.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=Jt8Q9iwXq49zO8M8NZx8BmNzYbs%3D,0.363481297,48814,1,2023-09-28 18:20:00
627471095,SMM09557_20230928_173000.wav,P04_SMM09557,2023,9,28,17,30,Aphrastura spinicauda,Common Song,48.75733333,49.30133333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/c90437f8-b3c4-473a-abec-235c9b416e45.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=Rttr8TLrtuexWHRsenNS%2FH%2F8caA%3D,0.374552215,48814,1,2023-09-28 17:30:00
627471096,SMM09557_20230928_190500.wav,P04_SMM09557,2023,9,28,19,5,Aphrastura spinicauda,Common Song,52.192,52.736,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/139eba75-407a-4561-b002-a11b730a9617.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=zlASg5jQswsFvNV19ruf0imQ%2Bh8%3D,0.36869612,48814,1,2023-09-28 19:05:00
627471097,SMM09557_20230928_185000.wav,P04_SMM09557,2023,9,28,18,50,Aphrastura spinicauda,Common Song,0.682666667,1.226666667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/2c5b588b-aa9a-4c56-99d4-f48b7c184d92.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=caoaV4MrvbYu56kad8HgE5%2FBLOM%3D,0.337311908,48814,1,2023-09-28 18:50:00
627471098,SMM09557_20230928_192500.wav,P04_SMM09557,2023,9,28,19,25,Aphrastura spinicauda,Common Song,39.68,40.224,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/6fb7a250-7b9c-4fe9-84f9-5d32f7b1398d.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=a5iT9zhvWBGmCJr%2Fe8YZ8K5PLvw%3D,0.30486604,48814,1,2023-09-28 19:25:00
627471099,SMM09557_20230928_192000.wav,P04_SMM09557,2023,9,28,19,20,Aphrastura spinicauda,Common Song,24.72533333,25.26933333,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/cd79721e-b983-4513-916b-56d415193898.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=VpVOMNksUM2QHISicZCQiBHM4n8%3D,0.406223965,48814,1,2023-09-28 19:20:00
627471100,SMM09557_20230928_183500.wav,P04_SMM09557,2023,9,28,18,35,Aphrastura spinicauda,Common Song,19.328,19.872,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/1bb31ce3-b5d6-4f0c-9cee-71a8433af4ce.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=SvIVDWPz7x9prrM%2Bez7cAcuJ5wM%3D,0.3018055,48814,1,2023-09-28 18:35:00
627471101,SMM09557_20230928_190000.wav,P04_SMM09557,2023,9,28,19,0,Aphrastura spinicauda,Common Song,15.53066667,16.07466667,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/ab024453-6336-436e-a348-5350d602756b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=lwjKr81Qy%2FGyExRQF%2B23StffWg0%3D,0.358588694,48814,1,2023-09-28 19:00:00
627471102,SMM09557_20230928_172500.wav,P04_SMM09557,2023,9,28,17,25,Aphrastura spinicauda,Common Song,22.112,22.656,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/34eadc62-6173-485e-8d44-e99a159185f2.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=rlvP3Cw1dk6mRLwiA9Yac1BuTJo%3D,0.345159318,48814,1,2023-09-28 17:25:00
627471103,SMM09557_20230928_184000.wav,P04_SMM09557,2023,9,28,18,40,Aphrastura spinicauda,Common Song,45.856,46.4,3937.5,6187.5,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/09/28/r99jtgaba81p/0327ae2a-9e52-4548-b659-82fb85b58dc4.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729634252&Signature=NsxCI3E4FyzJObv%2FKqPUDKu29sE%3D,0.321948595,48814,1,2023-09-28 18:40:00
